w,fc,sclass,size3,labunits,mandays,farmvaluee,machinee,buildingse,landimpe,labfame,labcase,conacree,hiredlabe,intereste,opexmachinery,opexbuildings,upkeepe,limee,annuitiese,ratee,insurancee,fuellubse,esbe,phonee,rentretirefame,rentretirenonfame,miscoverheade,dairyinggrossoutput,cattlegrossoutput,sheepgrossoutput,cropsgrossoutput,cropandlivegrossoutput,othergrantsandsubs,aidairy,aicattle,aisheep,advisefee,maritalstat,hohsex,age,offjobtype,offjobinc,childunder5,childunder15,childunder19,loan,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15,sub16,sub17,sub18,sub19,sub20,sub21,sub22,sub23,sub24,sub25,sub26,sub27,sub28,sub29,sub30,sub31,sub32,sub33,sub34,sub35,sub36,sub37,sub38,sub39,sub40,sub41,sub42,sub43,sub44,sub45,sub46,sub47,sub48,sub49,sub50,sub51,sub52,sub53,sub54,sub55,sub56,sub57,sub58,sub59,sub60,sub61,sub62,sub63,sub64,sub65,sub66,sub67,sub68,sub69,sub70,sub71,sub72,sub73,sub74,sub75,sub76,sub77,sub78,sub79,DYave,DYbullave,DYcloseinv,DYmilkgal,DYmilke,DYsubs,DYconcentrates,DYpasture,DYwinfor,DYmisccosts,DYownquota,DYleasedquota,DYletquota,DYquota,DYfat,DYprotein,DYforagearea,DYfeedarea,t
66.14815,11441,131,56.45374,1.17,323.16,980000,47252.79,45512.28,29004.27,17557.17,0,100,0,564,6653,328,2340,0,0,0,1190,3785,449,385,0,0,2230,0,26918,0,12672,39590,26093,0,0,0,0,1,1,63,3,,0,0,0,0,0,0,0,0,0,8472,0,0,0,807,807,0,0,0,724,724,0,0,0,1260,3642,0,0,0,0,1276,0,0,0,1296,1296,0,0,0,17621.02,0,0,0,0,0,0,1,.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,93378,0,0,0,0,0,0,0,0
56.12308,22715,501,74.13852,1,117,600000,42152.04,17353.36,0,15049,0,1838,0,0,4246,0,2010,0,0,0,703,2316,300,180,0,0,821,0,6281,8871,11785,26737,19448,0,0,0,364,1,1,48,3,,0,0,1,0,0,0,8900,0,0,6042,0,0,0,717,717,0,0,0,0,0,0,0,0,210,210,0,0,0,0,189,0,0,0,720,720,0,3806,0,9600,0,0,0,0,202,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.3333,15602,501,40.46863,1,112,117763,7919.95,13445.36,5341.27,15049,0,0,0,120,1323,0,680,0,0,0,0,823,307,163,0,0,1580,0,0,5141,0,5141,24269,0,0,0,360,1,1,59,1,,0,0,0,0,0,0,0,0,0,9110,0,0,0,269,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,240,0,4126,0,11033,0,0,0,0,389,389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.57377,9636,115,48.56235,1.64,539.23,1200000,16086.58,39657.58,18559.03,23409.56,1300,0,0,0,3131,100,1370,0,0,0,559,1330,2003,356,0,0,3572,107838.5,24990,0,0,132828.5,10500,0,0,0,700,1,1,54,3,,0,0,0,0,0,8210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,10500,0,0,0,0,0,0,1,.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.23,.25,94740,402997,108115.5,9325,7655,6314.54,5229.48,7004,400254,0,0,400254,60290.4,65944,30.95041,38.67182,0
92.70588,4380,233,22.25774,1.23,145.26,340000,18461.57,10021.2,1868.59,18560.43,0,0,0,0,1520,0,71,0,0,0,370,1020,76,83,0,0,1009,0,13291,0,0,13291,2120,0,0,0,444,1,1,54,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,1809,0,311,0,0,0,0,0,0,.73,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46.16667,21474,418,104.8137,1.11,342.1,1300000,22619.64,116413.6,6500.85,16721.11,0,500,0,0,4783.22,494.85,457.7,1397,0,0,905,3212,269,401,0,0,3594.12,0,48968,10403.00977,0,59371.01,30543.1,0,373,0,123,3,1,79,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,4205,4205,0,0,0,2585,2585,0,0,0,0,685,0,0,0,0,2649,0,0,0,6167,6167,0,4126.6,0,26416.46,0,0,0,0,138.6,138.6,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.12308,22437,113,69.20135,1,389.28,900000,17180.98,27877.67,0,15049,0,7100,0,1355.76,4690,2315,217,0,0,0,750,1163,1441,295,0,0,1685,61061,38454,0,900,100415,17137,610,0,0,0,1,1,35,3,,1,1,1,10338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,266,0,0,0,2546,4552,0,0,0,0,2867,0,0,0,2188,2188,0,1393,0,15744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.56,1.33,49000,242799,67086,5154,4065,941.99,3377.36,4839.47998,228549,0,0,250089,37498.8,41324.9,25.07841,32.24136,0
49.23809,23249,115,128.6902,1.89,490.19,1092000,25024.02,32377.75,15008.7,28425.89,0,12667,0,171,8261,492,551,0,0,0,790,4445,191,199,0,0,1834,0,14625,35213,0,49838,32402,0,0,0,0,1,1,57,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,3018,3700,0,0,0,0,303,0,0,0,2000,2000,0,4127,0,28275,0,0,0,0,877,877,1.44,.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.10606,20283,233,51.39516,1.14,237.25,900000,9591.15,38282.59,0,17139.14,0,0,0,1137,2427,17,990,0,1651,0,818,1126,171,126,0,0,2036,0,36242,0,0,36242,31604,0,0,0,365,1,1,66,3,,0,0,0,9229,0,0,0,0,0,8555,0,0,0,1614,1614,0,0,0,3545,3545,0,0,0,0,4027,0,0,0,0,1795,0,0,0,7880,7880,0,4000,0,19049,0,0,0,0,0,0,1.06,.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186.9412,5477,230,23.06712,.86,85.8,350000,1725.2,8967.82,14176.52,12958.86,0,0,0,0,903,49,186,0,0,0,150,200,134,55,0,0,959,0,0,6189,1500,7689,9756,0,0,0,0,1,1,65,1,,0,0,0,0,0,0,0,0,0,4849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2095,0,2812,0,0,0,0,189,189,.69,.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66.14815,21331,131,60.70294,1.09,125.86,750000,35652.98,0,0,15049,0,1500,1100,0,2869,0,176,0,0,0,500,1697,231,124,0,0,2210,0,62908,0,0,62908,35957,0,0,0,0,3,1,61,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16920,0,0,0,0,4035,0,0,0,10848,10848,0,3428,0,32529,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91.34375,5543,501,87.81692,2.04,635.2,1200000,48217.19,71791.43,6397.71,30098,600,0,0,0,3762,200,2131,870,0,0,360,2922,264,96,0,0,1770,0,59025,25412,800,85237,61449,0,160,0,0,1,1,61,3,,0,0,0,0,0,0,0,5911,0,0,0,0,0,3048,3048,0,0,0,120,120,0,0,0,3780,6300,0,0,0,0,1358,0,0,0,5760,5760,0,8253,0,47285,0,0,0,0,820,820,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.3333,24456,501,40.46863,1,238.29,940000,17951.31,10734.09,8891.17,15049,0,1000,0,0,4106,111,90,0,0,0,738,2078,64,300,0,0,850,0,3580,7118,0,11698,11431,0,0,0,0,1,1,61,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,538,538,0,0,0,0,0,0,0,0,84,84,0,0,0,0,77,0,0,0,560,560,0,4101,0,7330,0,0,0,0,284,284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.8696,21323,133,13.75933,.48,18.26,126000,2214.95,786.66,2033.71,7173.36,0,500,0,0,338,37,700,0,0,0,153,138,30,60,0,0,47,0,6975,0,0,6975,6664.39,0,0,0,0,1,1,53,2,,0,0,0,0,0,0,0,0,0,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,3964.39,0,0,0,0,0,0,.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.176,16618,422,66.91488,1.78,410.6,1036200,83130.16,35031.43,10509.59,22573.5,4447,10464,0,863.08,5434,581,1046,0,0,0,1315,2078,1616,685,0,0,5869,102547.4,24811,0,0,127358.4,18286,1975,0,0,347,1,1,39,3,,2,1,0,26097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1910,1910,0,0,0,315,1572,0,0,0,0,514,0,0,0,1536,1536,0,3428,0,14858,0,0,0,0,0,0,1,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.81,.75,46458,342693,102008.4,7936,9471,8362.61,7138.11,19068.41016,333898,0,0,338438,43312.4,47929,44.30101,53.97301,0
119.3333,10096,607,41.278,1.17,258.28,175000,8230.78,7857.9,5791.67,17557.17,0,1600,0,0,556,437,0,0,0,0,0,556,148,80,0,0,615,0,21038,9257,0,32120,16807,0,0,0,0,1,1,52,3,,0,0,0,0,0,734,0,0,0,0,0,0,0,3497,3497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,1560,1560,0,3102,0,12971,0,0,0,0,139,139,1,.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.10606,23177,332,36.42176,1.14,168.93,425000,41974.68,19002.49,0,17139.14,0,1080,0,0,1652,885,273,0,0,0,210,1176,110,70,0,0,347,0,17422,7680,0,25102,20863,0,0,0,0,1,1,57,1,,0,0,0,0,0,0,0,0,0,6082,0,0,0,1775,1775,0,0,0,0,0,0,0,0,2730,2730,0,0,0,0,406,0,0,0,1312,1312,0,3124,0,11657,0,0,0,0,111,111,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,13166,115,33.99364,1.17,235.29,231546,1852.22,22494,5276.14,17557.17,0,1500,0,43,950,506,18,0,0,0,90,782,530,470,0,0,3267,41681.8,8534,0,0,50215.8,7556,1471,0,0,328,1,1,49,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3152,0,4404,0,0,0,0,0,0,1,.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.57,0,20574,150550,42575.8,4086,4661,3993.65,4469.1,4457.560059,164696,2868,0,167874,23542.4,26803.8,17.01706,22.31035,0
125.9412,11074,418,16.55167,1.39,188.76,350000,9918.62,5411.66,0,20968.27,0,1100,0,0,5006,98,295,0,0,0,475,1021,923,162,0,0,1168,16113,3458,0,0,19571,2860,660,0,0,0,1,1,51,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236,0,1624,0,0,0,0,0,0,1.12,.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,0,6030,63014,16484,1556,1694,1227.71,1071.26,2588,64834,0,0,64834,9090.84,10550.5,10.67967,12.06774,0
125.9412,11138,114,23.06712,1.67,137.79,430000,871.6,29382.21,3927.23,25181.99,0,0,0,0,1463,40,452,0,0,0,395,566,704,180,0,0,924,28601.2,11026,0,1254,40881.2,7432,218,0,0,164,1,1,74,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,300,0,0,0,0,990,0,0,0,0,669,0,0,0,488,488,0,1458,0,5974,0,0,0,0,0,0,1.5,.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.58,0,10240,96508,25686.2,2594,2368,878.77,947.44,2925,108068,0,0,108068,13632.1,16961.6,9.368487,11.89373,0
62,16821,114,169.9682,1,860,7000000,241658.4,49135.87,5399.05,15049,0,5250,0,23033.24,24004,903,518,2894,0,0,4345,9117,1186,1547,0,0,6193,0,0,12013,168152,180165,45084.5,0,0,0,0,1,1,49,3,,0,0,0,320568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45084.47,0,0,0,0,126,126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.176,9087,340,64.7498,1.28,1219.62,1000000,10253.08,52660.69,2832.81,15049,0,5059,2860,6560.58,10335,1379,409,0,0,0,1096,5393,2462,787,0,0,2675,103385,32359,0,0,135744,19437,1905,130,0,0,3,1,44,3,,0,0,0,160250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1350,0,0,0,1596,1596,0,0,0,0,352,0,0,0,0,0,0,1421,0,18016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.55,1.42,82000,384654,104668,6717,16391,5626.96,7541.4,8721,279892,11502,0,346382,54098,60395.2,31.63837,51.80794,0
92.70588,9507,310,36.82645,1.33,71.31,819000,15317.47,11412.84,5133.83,20065.33,0,0,0,15,3851,0,223,0,0,0,903,1604,258,269,0,0,1602,0,7037,0,829,7866,4653,0,0,0,0,1,1,64,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,897,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,800,0,3149,0,1504,0,0,0,0,0,0,1.17,.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56.17647,20415,220,59.48888,2,340.12,1000000,49756.22,11191.06,11875,30098,60,3935,0,594,2786,1510,373,361,0,0,675,1702,404,256,0,0,1158,0,12255,5680,31437,49772,18734,0,0,0,123,1,1,45,3,,0,0,1,0,0,0,0,0,0,0,0,0,0,179,179,0,0,0,1740,1740,0,0,0,0,1425,0,0,0,0,91,0,0,0,1436,1436,0,3463,0,15271,0,0,0,0,113,113,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.8696,23324,134,13.75933,.67,69.33,220000,137.36,248.23,0,10032.67,0,0,0,0,0,104,18,0,0,0,0,0,50,60,0,0,87,0,5987,0,1700,7687,2261,0,0,0,0,3,1,54,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,750,0,0,0,0,900,0,0,0,0,303,0,0,0,880,880,0,0,0,2261,0,0,0,0,0,0,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195.8696,22439,113,14.56871,.69,66.99,250000,4624.43,0,0,10032.67,500,1272,0,0,489,191,0,459,0,0,0,98,100,200,0,0,832,0,13479,0,0,14467,11989,0,0,0,193,1,1,65,1,,0,0,0,0,0,0,0,0,0,1495,0,0,0,0,0,0,0,0,465,465,0,0,0,0,2820,0,0,0,0,611,0,0,0,3528,3528,0,0,0,10494,0,0,0,0,0,0,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.2115,11785,524,20.23431,1,106.71,157214,461.73,29274.93,1937.4,15049,0,0,0,0,0,54,227,0,0,0,0,0,90,40,0,0,1404,0,15266,0,0,15266,13248,0,0,0,69,4,1,58,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,2582,2582,0,0,0,60,60,0,0,0,420,420,0,0,0,0,1185,0,0,0,2784,2784,0,3386,0,9862,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81.1579,23474,131,44.51549,.78,137.97,350000,42899.34,17851.14,0,11704.78,0,3500,0,0,2987,290,140,0,0,0,120,668,190,130,0,0,1744,0,33670,1197,0,34867,21827,0,0,0,0,1,1,44,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,3631,3631,0,0,0,0,0,0,0,0,2940,4050,0,0,0,0,1652,0,0,0,5240,5240,0,3805,0,18022,0,0,0,0,0,0,.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.70588,15276,332,25.09055,.67,106.6,320000,1708.54,11169.46,0,10032.67,0,635,0,0,852,16,274,0,0,0,434,377,38,70,0,0,1138,0,11846,0,0,11846,12954,0,0,0,493,1,1,40,1,,0,0,1,0,0,0,0,0,0,4922,0,0,0,1345,1345,0,0,0,150,150,0,0,0,630,630,0,0,0,0,32,0,0,0,1520,1520,0,2210,0,5822,0,0,0,0,0,0,.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.9259,23036,131,20.639,1.11,69.91,600000,27640.58,12779.94,0,16721.11,0,1400,0,0,2188,119,2240,0,0,0,0,960,198,297,0,0,700,0,12330,0,0,12330,6903,0,0,0,0,1,1,48,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,717,717,0,0,0,1590,1590,0,0,0,0,300,0,0,0,0,103,0,0,0,1160,1160,0,1401,0,5502,0,0,0,0,0,0,.56,.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85.63333,14083,340,31.56553,1.8,317.14,630000,7040.42,18181.94,0,27088.2,0,1000,0,0,4372,310,536,420,0,0,1160,872,625,313,0,0,1779,16679,7861,3147,0,27687,7301,0,0,0,0,1,1,49,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,0,0,0,0,1218,1338,0,0,0,0,0,0,0,0,0,0,0,1161,0,6140,0,0,0,0,88,88,.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,1.58,13865,60356,15136,1333,3733,307.83,1540.03,2554,55552,0,0,55552,8762.56,9941.74,7.490743,11.39597,0
119.3333,14087,230,44.92018,.88,184.41,1110000,1041.01,0,0,6688.44,5800,0,1500,0,180,0,100,0,0,0,188,100,60,59,0,0,1815,0,994,12103,0,13097,13174,0,0,0,0,3,2,81,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,630,0,0,0,0,0,0,0,0,240,240,0,3428,0,9746,0,0,0,0,423,423,.28,.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.2115,21295,134,12.94996,1.33,64.23,220000,207.36,1547.46,3452.91,20065.33,0,0,0,0,822,166,121,0,0,0,137,449,127,107,0,0,68,0,7268,0,920,8188,4363,0,0,0,0,1,1,69,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0,0,0,0,378,378,0,0,0,0,136,0,0,0,1040,1040,0,912,0,3451,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,9536,340,137.1886,1.5,509.38,5000000,83519.99,11058.06,7664.17,15885.06,0,0,9424,173.81,18338,380,994,0,0,0,0,9479,598,737,0,0,7082,0,35617,36613,64043,136273,58536,0,0,0,347,1,1,82,3,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,1560,0,0,0,1418,6489,0,0,0,0,2368,0,0,0,9024,9024,0,0,0,58536,0,0,0,0,134,134,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.10606,24191,544,47.75298,.44,14.92,200000,481.31,2535.86,0,6688.44,0,1270,0,0,308,0,0,0,0,0,108,200,50,0,0,0,575,0,856,0,1000,1856,14199,0,0,0,400,1,1,50,1,,0,0,2,0,0,0,0,0,0,6481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209,0,0,0,0,0,0,3599,0,4119,0,0,0,0,0,0,.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58.31707,16682,421,93.88721,2.34,373.26,856000,20432.38,9685.26,28990.39,35197.94,0,2159,0,0,2968,87,400,0,0,0,787,1336,152,105,0,0,1951,0,43151,4555,0,47706,23799,0,0,0,0,1,1,71,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,4483,4483,0,0,0,1140,1140,0,0,0,210,1410,0,0,0,0,1650,0,0,0,6000,6000,0,4127,0,19672,0,0,0,0,63,63,2.17,.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.176,22102,115,56.65608,1.06,411.84,500000,22685.56,101341.9,0,15049,850,6500,0,17119.12,13370,645,77,345,0,0,717,4056,2127,696,0,0,7136,85837,22957,0,0,108794,27300,1310,0,0,1241,1,1,44,3,,0,0,1,334343,0,0,0,0,0,8553,0,0,0,0,0,0,0,0,2076,2076,0,0,0,0,0,0,0,0,0,975,0,0,0,554,554,0,0,0,18747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.72,1.75,73200,314068,86528,7854,8982,3226.04,4844.12,11210,325098,0,0,329956,46856.8,52678.5,36.78193,46.59558,0
39.176,19092,544,58.67951,1.59,565.02,1015000,54232.61,22329.01,0,23911.19,0,0,0,10135,7368,2102,1662,0,0,0,1210,1469,2661,516,0,0,4145,135202.9,35153,0,0,170355.9,19534,2415,0,0,0,1,1,57,3,,0,0,0,229987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,2100,0,0,0,0,0,0,0,0,0,606,0,0,0,0,0,0,0,0,19534,0,0,0,0,0,0,1,.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.96,1,116370,489926,130601.9,8820,11232,3037.9,5704.54,16778.5293,360889,8854,0,403407,70746.6,82576.7,34.26074,46.63604,0
39.176,22024,212,52.60921,1.07,361.02,704000,56181.62,98900.74,0,15049,0,4710,1050,545.16,8554,4307,4195,0,0,0,2169,2000,1565,471,0,0,2697,57768,13002,0,2700,73470,8843,1680,250,0,212,1,1,37,3,,0,1,0,23379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,8843,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.31,1,36620,240728,59831,5843,12252,2304.02,3190.7,12765,217958,2460,0,228260,35525.2,39529.5,26.03751,39.4731,0
